1507755948,3167902,VIEW,5559748
1507755948,628602,VIEW,4271780
1507755949,1771808,VIEW,6431499
1507755949,2910995,VIEW,3351059
1507755949,3997710,VIEW,7495707
1507755950,2943054,VIEW,1529011
1507755950,891809,ADD,9334529
1507755951,3352114,VIEW,3963675
1507755951,3579402,VIEW,8849033
1507755952,2107787,VIEW,8267745
1507755952,363103,VIEW,434675
1507755953,1589343,VIEW,9196632
1507755953,1824721,VIEW,8238585
1507755954,1682988,VIEW,2984812
1507755954,3342148,VIEW,549209
1507755954,3785563,VIEW,9101447
1507755954,580991,VIEW,1909725
1507755955,1641616,VIEW,7125706
1507755955,260568,VIEW,5682337
1507755955,325369,VIEW,575731
1507755956,3633826,VIEW,1607933
1507755957,2561656,VIEW,9224661
1507755958,1447112,VIEW,9135574
1507755958,1905384,VIEW,4596855
1507755958,2428388,VIEW,6521969
1507755958,799583,VIEW,6497048
1507755960,1909215,VIEW,1532538
1507755960,2218729,VIEW,1228232
1507755960,3344826,VIEW,2644568
1507755960,3572539,VIEW,8688122
1507755961,201947,VIEW,3847619
1507755961,3967433,VIEW,8655042
1507755962,1539380,VIEW,8430133
1507755962,1796813,VIEW,3197888
1507755962,2927047,VIEW,7920152
1507755962,3232662,VIEW,1069151
1507755962,3635503,VIEW,9501992
1507755962,3997710,VIEW,3748346
1507755962,700734,VIEW,1329317
1507755963,1975673,VIEW,2972386
1507755963,2269930,VIEW,9038417
1507755963,3168840,VIEW,6259671
1507755964,1215724,VIEW,4377871
1507755964,1526050,VIEW,4860058
1507755964,2129670,VIEW,7821379
1507755964,2218741,VIEW,479683
1507755964,875698,VIEW,2692047
1507755965,1457178,VIEW,361395
1507755965,1617324,VIEW,7989946
1507755965,168304,VIEW,3398226
1507755965,228885,VIEW,8093025
1507755965,2435459,VIEW,4629829
1507755965,3668890,VIEW,5973056
1507755965,379777,VIEW,6703732
1507755965,433598,VIEW,1647970
1507755966,1661590,VIEW,1722259
1507755966,3811757,VIEW,1587727
1507755966,3854274,VIEW,9380041
1507755966,798552,VIEW,4681971
1507755968,1813129,VIEW,7513520
1507755968,3022056,VIEW,9165895
1507755969,1648,VIEW,9376937
1507755969,1884299,VIEW,8002936
1507755969,3257050,VIEW,571203
1507755970,1124401,VIEW,5098023
1507755970,1458552,VIEW,9722935
1507755970,3834847,VIEW,2514700
1507755970,3871025,VIEW,9320437
1507755970,528861,VIEW,9874289
1507755971,164607,VIEW,3322753
1507755971,754140,VIEW,8683562
1507755973,2124576,VIEW,3348491
1507755973,2584723,VIEW,1884305
1507755973,2782344,VIEW,6616572
1507755973,77253,VIEW,763181
1507755973,969313,VIEW,1560900
1507755974,241526,VIEW,7937906
1507755974,2712669,VIEW,9645499
1507755975,1832008,VIEW,1303595
1507755975,3417325,VIEW,7181253
1507755975,3491713,VIEW,2941667
1507755976,1856623,VIEW,4856436
1507755976,2089508,VIEW,7636372
1507755976,624240,VIEW,5666309
1507755976,878379,VIEW,2649366
1507755977,2688119,VIEW,3442998
1507755977,2747727,VIEW,5445259
1507755977,3307522,VIEW,5381224
1507755977,62133,VIEW,7633064
1507755977,80919,VIEW,8465657
1507755978,1750609,VIEW,2098930
1507755978,2406138,VIEW,6600355
1507755978,2436577,VIEW,4055460
1507755978,3044077,VIEW,9019979
1507755978,3543364,VIEW,1511070
1507755978,3906583,VIEW,6786290
1507755979,2165931,VIEW,4889030
1507755979,225305,VIEW,2925746
1507755979,704606,VIEW,1863468
1507755980,1253609,VIEW,7533742
1507755980,1626636,VIEW,3719366
1507755980,2460680,VIEW,7059647
1507755980,3120913,VIEW,7678774
1507755980,3370359,VIEW,2336551
1507755980,3960017,VIEW,3727511
1507755980,714445,VIEW,3059346
1507755981,2049589,VIEW,8189606
1507755981,2117221,VIEW,3108982
1507755981,407157,VIEW,1401171
1507755982,1541704,VIEW,4099316
1507755982,2597247,VIEW,5449085
1507755984,1521162,VIEW,1680008
1507755984,2734211,VIEW,2642474
1507755984,827683,VIEW,8846514
1507755984,888728,VIEW,9034303
1507755985,2174548,VIEW,7426529
1507755985,2232934,VIEW,989304
1507755985,834932,VIEW,4834254
1507755986,1210057,VIEW,9255042
1507755986,1975186,VIEW,2617898
1507755986,2134379,VIEW,7409393
1507755986,33200,VIEW,6106233
1507755986,3413942,VIEW,597242
1507755987,2441871,VIEW,2348622
1507755987,3743525,VIEW,2160610
1507755988,1645032,VIEW,4717364
1507755988,172482,VIEW,4565323
1507755988,527993,VIEW,3652156
1507755989,1728,VIEW,1443990
1507755989,2668832,VIEW,9648719
1507755989,3114104,VIEW,2111727
1507755989,3142842,ADD,6429061
1507755989,928942,VIEW,9203745
1507755989,995983,VIEW,8388883
1507755990,1266549,VIEW,9098680
1507755990,2014203,VIEW,4361983
1507755990,2019180,VIEW,7689241
1507755990,3012154,VIEW,6967191
1507755990,3482935,VIEW,3653093
1507755990,821819,VIEW,19038
1507755991,1072676,VIEW,6413998
1507755991,3155347,VIEW,3239148
1507755991,3460622,VIEW,7178022
1507755992,1067169,VIEW,5516213
1507755992,1204142,VIEW,6557296
1507755992,2918552,VIEW,4982392
1507755992,3323802,VIEW,5942745
1507755993,2119424,VIEW,9437231
1507755994,1217796,VIEW,844959
1507755994,1302512,VIEW,8573006
1507755994,1821611,VIEW,6790672
1507755994,3570831,VIEW,7300864
1507755994,736725,VIEW,5404950
1507755995,1010072,VIEW,6398957
1507755995,1057842,VIEW,5397526
1507755995,1247931,VIEW,6159784
1507755995,2159119,VIEW,1490173
1507755995,3905188,VIEW,7516692
1507755996,1155800,VIEW,7110695
1507755996,3362076,VIEW,7162800
1507755996,3689001,VIEW,3590141
1507755997,2174548,VIEW,4029344
1507755997,2705815,VIEW,5463418
1507755997,3232292,VIEW,8841101
1507755998,3002417,VIEW,189222
1507755998,3942411,VIEW,6908128
1507755999,3469090,VIEW,5973023
1507755999,3795470,VIEW,521628
1507755999,7136,VIEW,6113534
1507755999,983629,VIEW,4284343
1507756000,1159551,VIEW,4473295
1507756000,3158191,VIEW,8104785
1507756000,762919,VIEW,2768170
1507756001,1187026,VIEW,3160756
1507756001,1626636,VIEW,3472544
1507756001,2129670,ADD,7821379
1507756001,254360,VIEW,6824265
1507756001,2777056,VIEW,3621327
1507756001,380292,VIEW,286547
1507756001,400298,VIEW,8675484
1507756002,1902424,VIEW,9710511
1507756002,3985894,VIEW,2673285
1507756003,3065211,VIEW,6749806
1507756003,471855,VIEW,8454952
1507756004,2626557,VIEW,5504952
1507756004,2824723,VIEW,7315493
1507756004,3085596,VIEW,7069385
1507756004,3142246,VIEW,7366383
1507756004,3372051,VIEW,9239205
1507756004,3626276,VIEW,7810795
1507756004,3702196,VIEW,9414980
1507756004,3846956,VIEW,9226097
1507756004,878379,VIEW,6088815
1507756004,886305,VIEW,1037206
1507756005,1492369,VIEW,1015359
1507756005,1772191,VIEW,3193071
1507756005,1865872,VIEW,5304196
1507756005,206159,VIEW,4251898
1507756005,2129670,VIEW,2263900
1507756005,2611943,VIEW,9723364
1507756005,678049,VIEW,7687327
1507756005,769455,VIEW,6623429
1507756005,921619,VIEW,8629211
1507756006,1104568,VIEW,5640617
1507756006,1622924,VIEW,4174215
1507756006,2722620,VIEW,634212
1507756006,2751695,VIEW,7325602
1507756006,2958289,VIEW,7080162
1507756006,2966635,VIEW,4445820
1507756006,3063728,VIEW,4786385
1507756006,897256,VIEW,1105019
1507756007,1051971,VIEW,9768459
1507756007,1501830,VIEW,480175
1507756007,1837841,VIEW,8645836
1507756007,1895884,VIEW,8085694
1507756007,2809020,VIEW,1733343
1507756008,3133773,VIEW,3271042
1507756008,851947,VIEW,8534059
1507756009,2260887,VIEW,8656819
1507756009,3802774,VIEW,4532081
1507756010,1065137,VIEW,3744378
1507756010,3342148,ADD,549209
1507756010,3904079,VIEW,7833053
1507756010,3910960,VIEW,8345611
1507756011,453894,VIEW,1570004
1507756011,861131,VIEW,5510355
1507756012,2524035,VIEW,953285
1507756012,2901886,VIEW,4557521
1507756012,3595107,VIEW,8880504
1507756013,1256623,VIEW,2590905
1507756013,1498847,VIEW,1228393
1507756013,2526831,VIEW,7171621
1507756013,3003388,VIEW,1593170
1507756013,3584123,VIEW,3005507
1507756013,624240,VIEW,5877035
1507756014,3916689,VIEW,6975679
1507756015,2162593,VIEW,4900752
1507756015,2933524,VIEW,1058064
1507756015,308878,VIEW,2931554
1507756015,3225192,VIEW,8379093
1507756015,3466501,VIEW,6766520
1507756015,3570398,VIEW,5323142
1507756015,3751335,VIEW,3160098
1507756015,552791,VIEW,2958243
1507756016,611886,VIEW,1832255
1507756016,750272,VIEW,9908090
1507756017,1731364,VIEW,1611164
1507756017,241526,VIEW,8305870
1507756017,2751773,VIEW,1473055
1507756017,275779,VIEW,9277731
1507756017,2937474,VIEW,6666937
1507756017,739216,VIEW,462580
1507756018,1164764,VIEW,5719943
1507756018,2067987,VIEW,3897356
1507756018,2519659,VIEW,6229496
1507756018,2587492,VIEW,1164175
1507756018,2940720,VIEW,7151163
1507756018,34637,VIEW,9333410
1507756018,565007,VIEW,1024366
1507756018,693166,VIEW,9049068
1507756018,745905,VIEW,453707
1507756019,28609,VIEW,4106604
1507756019,3462745,VIEW,6302504
1507756019,799583,ADD,6497048
1507756020,1780876,VIEW,525861
1507756020,2358157,VIEW,8240396
1507756020,2816725,VIEW,5088378
1507756020,3962246,VIEW,4505912
1507756020,455351,VIEW,380932
1507756020,606928,VIEW,2862564
1507756020,878789,VIEW,3320313
1507756021,1018640,VIEW,5018139
1507756021,1611709,VIEW,4515605
1507756021,1782837,VIEW,3569951
1507756021,267403,VIEW,5197969
1507756021,2951964,VIEW,7379383
1507756021,3360489,VIEW,767515
1507756022,1167831,VIEW,6677789
1507756022,1522866,VIEW,8273072
1507756022,1939271,VIEW,7651417
1507756022,2673402,VIEW,2018373
1507756022,2712669,VIEW,905363
1507756022,2843266,VIEW,9838893
1507756022,3493629,VIEW,9450067
1507756022,518121,VIEW,3718216
1507756022,831628,VIEW,7301790
1507756023,1023051,ADD,5939977
1507756023,1582928,VIEW,7853847
1507756023,1612859,VIEW,8929565
1507756023,1763938,VIEW,200700
1507756023,2518726,VIEW,4285570
1507756023,3421529,VIEW,5983866
1507756023,36808,VIEW,8779298
1507756023,3727674,VIEW,4847183
1507756023,573951,VIEW,8661626
1507756023,664778,VIEW,6672196
1507756023,742460,VIEW,6046664
1507756023,922901,VIEW,7864269
1507756024,1155800,VIEW,1324284
1507756024,1891214,VIEW,7070790
1507756024,1913133,VIEW,3524449
1507756024,2062971,VIEW,79786
1507756024,296201,VIEW,9414856
1507756024,3416155,VIEW,2344255
1507756024,620389,VIEW,7748758
1507756025,1294314,VIEW,9279506
1507756025,1375616,VIEW,2668031
1507756025,1542446,VIEW,3131861
1507756025,1761661,VIEW,5782790
1507756025,2155955,VIEW,2295681
1507756025,2898592,VIEW,6300751
1507756025,3597465,VIEW,9433986
1507756025,3621323,VIEW,1535816
1507756025,3893489,VIEW,9576025
1507756025,423735,VIEW,1794492
1507756025,842764,VIEW,4199378
1507756026,1378577,VIEW,7592198
1507756026,1533505,VIEW,8038208
1507756026,2425483,VIEW,9660030
1507756026,277765,VIEW,466359
1507756026,3103445,VIEW,2052756
1507756026,3188555,VIEW,5690518
1507756027,1361482,VIEW,4258340
1507756027,141799,VIEW,334912
1507756027,2146144,VIEW,4171036
1507756027,2389725,VIEW,5842224
1507756027,3008769,VIEW,7507082
1507756027,3413942,VIEW,3612661
1507756028,1210057,VIEW,3320854
1507756028,1266162,VIEW,4233516
1507756028,238428,VIEW,3654621
1507756028,3187902,VIEW,4906034
1507756028,322988,VIEW,8284758
1507756028,3285586,VIEW,2109143
1507756028,3994381,VIEW,8193250
1507756028,620234,VIEW,9718867
1507756029,1106026,VIEW,3843858
1507756029,1295672,VIEW,2820345
1507756029,1904307,VIEW,6792095
1507756029,21613,VIEW,1888684
1507756030,1098454,VIEW,3301677
1507756030,1138448,VIEW,8008961
1507756030,1257805,VIEW,8891352
1507756030,1487390,VIEW,7112135
1507756030,1700242,VIEW,3059637
1507756030,3265038,VIEW,3783509
1507756030,3570398,VIEW,4649198
1507756030,81311,VIEW,6572258
1507756031,3271738,VIEW,5638991
1507756031,3311885,VIEW,446404
1507756031,3677948,VIEW,5169641
1507756031,3682042,VIEW,9182578
1507756031,3829401,VIEW,617227
1507756031,633719,VIEW,1207400
1507756031,842583,VIEW,910558
1507756032,1674510,VIEW,3549196
1507756032,1845822,VIEW,9961281
1507756032,2194669,VIEW,6905414
1507756032,2777056,VIEW,8383582
1507756032,3075536,VIEW,9775816
1507756032,3564726,VIEW,9958419
1507756032,3607683,VIEW,3464015
1507756032,988389,VIEW,886925
1507756034,1711922,VIEW,1191033
1507756034,1840244,VIEW,7255580
1507756034,2453791,VIEW,5612290
1507756034,2678107,VIEW,5170029
1507756034,2816725,ADD,5088378
1507756034,298658,VIEW,3072821
1507756034,78747,VIEW,3312543
1507756035,1294283,VIEW,6255373
1507756035,1376027,VIEW,9400644
1507756035,2634866,VIEW,7212499
1507756035,3330448,VIEW,3963484
1507756035,3844507,VIEW,4261526
1507756035,3904123,VIEW,8260770
1507756035,3924344,VIEW,973277
1507756035,545284,VIEW,9513498
1507756035,750537,VIEW,3931932
1507756035,767609,VIEW,3356196
1507756035,935261,VIEW,1242551
1507756036,1266162,ADD,4233516
1507756036,1374691,VIEW,4444805
1507756036,1605103,VIEW,4050224
1507756036,2195569,VIEW,8954264
1507756036,2505246,VIEW,7707138
1507756036,2599847,VIEW,8683330
1507756036,2742325,VIEW,1880546
1507756036,2758444,VIEW,8635666
1507756036,2875041,VIEW,10274
1507756037,1384974,VIEW,9131110
1507756037,1765296,VIEW,8887321
1507756037,2928289,VIEW,9054245
1507756037,761589,VIEW,2578457
1507756038,1345752,VIEW,5664322
1507756038,2403553,VIEW,7287529
1507756038,2908136,VIEW,6206265
1507756039,18677,VIEW,1454624
1507756039,1962219,VIEW,4840037
1507756039,2189146,VIEW,1005350
1507756039,2222754,VIEW,7186513
1507756039,2255625,VIEW,7831763
1507756039,2676627,VIEW,3661561
1507756039,2717852,VIEW,4483994
1507756039,3144154,VIEW,2977409
1507756039,3650931,VIEW,9973418
1507756039,3772309,VIEW,6439954
1507756039,569788,VIEW,7596819
1507756039,887216,VIEW,5902754
1507756040,1043000,VIEW,731012
1507756040,2525566,VIEW,5191529
1507756040,2873449,VIEW,2353996
1507756040,3087024,VIEW,7402751
1507756040,3386218,VIEW,6005167
1507756040,3426905,VIEW,7390643
1507756040,3494000,VIEW,6944703
1507756040,388392,VIEW,5538296
1507756040,3931032,VIEW,9889193
1507756040,57314,VIEW,8894105
1507756040,78747,ADD,3312543
1507756041,1060856,VIEW,4749232
1507756041,135551,VIEW,6374882
1507756041,2532660,VIEW,5493121
1507756041,2969101,VIEW,8219431
1507756041,3240219,VIEW,9695842
1507756041,3696791,VIEW,695468
1507756041,3754595,VIEW,2804849
1507756041,3842814,VIEW,975132
1507756041,3860148,VIEW,8892434
1507756041,522272,VIEW,4306489
1507756041,929569,VIEW,6394829
1507756042,1256201,VIEW,9649900
1507756042,1504914,VIEW,742958
1507756042,228885,VIEW,7698441
1507756042,2773184,VIEW,1302476
1507756042,3192604,VIEW,8377637
1507756042,3310052,VIEW,2400393
1507756042,3383608,VIEW,6305160
1507756042,3696791,ADD,695468
1507756042,580472,VIEW,9729481
1507756042,787915,VIEW,329061
1507756043,1014706,VIEW,817040
1507756043,1695367,VIEW,7637325
1507756043,2502886,VIEW,7631857
1507756043,517638,VIEW,2477001
1507756043,988389,VIEW,4666084
1507756044,1595513,VIEW,5717767
1507756044,2459246,VIEW,7514815
1507756044,3505749,VIEW,7260156
1507756044,3939928,VIEW,4026372
1507756045,2176891,VIEW,2217051
1507756045,297550,VIEW,2342279
1507756045,3412459,VIEW,7265344
1507756045,3729842,VIEW,5892293
1507756045,674305,VIEW,7158754
1507756046,1079850,VIEW,3860748
1507756046,1889307,VIEW,9400191
1507756046,2802484,VIEW,7665442
1507756046,2940411,VIEW,3491534
1507756046,3100508,VIEW,8891996
1507756046,43901,VIEW,6594688
1507756047,1093937,VIEW,8204159
1507756047,1978913,VIEW,7088785
1507756047,316936,VIEW,4716322
1507756047,3239503,VIEW,479648
1507756047,3813994,VIEW,1330516
1507756047,3828599,VIEW,7791302
1507756047,576300,VIEW,4332492
1507756047,993703,VIEW,4407760
1507756048,1684149,VIEW,6719308
1507756048,1714907,VIEW,1507403
1507756048,1780999,VIEW,9122493
1507756048,2319564,VIEW,9463353
1507756048,254556,VIEW,5806907
1507756048,261866,VIEW,6876356
1507756048,2630464,VIEW,5566699
1507756048,30416,VIEW,4439739
1507756048,3950347,VIEW,9852396
1507756049,1102531,VIEW,8804962
1507756049,1447431,VIEW,3716758
1507756049,1648044,VIEW,4159026
1507756049,2089508,ADD,7636372
1507756049,2219687,VIEW,4042478
1507756049,2942760,VIEW,4844584
1507756049,3753976,VIEW,3960197
1507756050,1555846,VIEW,846450
1507756050,1905492,VIEW,7820571
1507756050,295007,VIEW,6283718
1507756050,3377842,VIEW,9679409
1507756050,3835978,VIEW,1234659
1507756050,433598,ADD,1647970
1507756050,663893,VIEW,3166972
1507756050,674207,VIEW,9486646
1507756050,68118,VIEW,5734415
1507756051,1071214,VIEW,878594
1507756051,1801641,VIEW,6191378
1507756051,3172315,VIEW,1939209
1507756051,3260944,VIEW,3362966
1507756051,3499226,VIEW,4291381
1507756051,3620222,VIEW,4236367
1507756051,535266,VIEW,8244006
1507756052,1254862,VIEW,5463396
1507756052,1349624,VIEW,470516
1507756052,138179,VIEW,7843022
1507756052,1991902,VIEW,5499010
1507756052,2038260,VIEW,6418608
1507756052,2526008,VIEW,9658974
1507756052,2623633,VIEW,7413914
1507756052,3232465,VIEW,8603403
1507756052,3576194,VIEW,560571
1507756052,3984386,VIEW,9862433
1507756052,977670,VIEW,2594761
1507756053,1218504,VIEW,9378791
1507756053,1289828,VIEW,7096002
1507756053,1317710,VIEW,5682192
1507756053,1333253,VIEW,5929592
1507756053,143879,VIEW,7195459
1507756053,1541735,VIEW,6844807
1507756053,1791673,VIEW,3793846
1507756053,1826248,VIEW,1950366
1507756053,2135910,VIEW,6190384
1507756053,2254958,VIEW,7125781
1507756053,2500058,VIEW,4368896
1507756053,2871585,VIEW,521258
1507756053,3195830,VIEW,413491
1507756053,3318892,VIEW,1640395
1507756053,3329450,VIEW,2665836
1507756053,3479991,VIEW,3593790
1507756053,3812294,VIEW,9326603
1507756053,3966333,VIEW,8721785
1507756053,684414,VIEW,1868260
1507756053,958603,VIEW,2489170
1507756054,2922143,VIEW,8434487
1507756054,3076094,VIEW,486326
1507756054,3822802,VIEW,4070326
1507756054,467897,VIEW,5441153
1507756054,93291,VIEW,8687174
1507756055,2198536,VIEW,8877674
1507756055,2555235,VIEW,1089607
1507756055,665760,VIEW,6437631
1507756056,1093937,ADD,8204159
1507756056,1608452,VIEW,9385778
1507756056,1683598,VIEW,7709657
1507756056,1799419,VIEW,3410730
1507756056,2618581,VIEW,9273521
1507756056,30416,VIEW,8724606
1507756056,3643963,VIEW,2585696
1507756056,3825054,VIEW,786256
1507756057,1023051,VIEW,319399
1507756057,1149464,VIEW,4754015
1507756057,1183611,VIEW,5185475
1507756057,2103355,VIEW,1242625
1507756057,3469038,VIEW,8105938
1507756058,2198968,VIEW,5985481
1507756058,2517196,VIEW,1653448
1507756058,282343,VIEW,1405031
1507756058,3631645,VIEW,170706
1507756058,3829556,VIEW,2476561
1507756058,969169,VIEW,8359100
1507756059,1075801,VIEW,1851908
1507756059,1414566,VIEW,796294
1507756059,1447431,ADD,3716758
1507756059,1849434,VIEW,4798222
1507756059,2564780,VIEW,9917800
1507756059,2569624,VIEW,6438999
1507756059,2715562,VIEW,1702945
1507756059,289621,VIEW,4324386
1507756059,3160822,VIEW,2987281
1507756059,3370000,VIEW,636726
1507756059,3923963,VIEW,5673030
1507756059,763349,VIEW,9309324
1507756060,1035258,VIEW,484365
1507756060,1172369,VIEW,2337271
1507756060,1275942,VIEW,9798072
1507756060,1542446,VIEW,293201
1507756060,1711090,VIEW,5278398
1507756060,1890344,VIEW,3263649
1507756060,1992317,VIEW,4629972
1507756060,2056427,VIEW,579752
1507756060,2880330,VIEW,5253153
1507756060,3426647,VIEW,2533364
1507756060,623348,VIEW,3962297
1507756060,74340,VIEW,4284482
1507756061,2281858,VIEW,8344621
1507756061,3749327,VIEW,7435276
1507756061,39184,VIEW,4976112
1507756061,421569,VIEW,2815690
1507756061,748822,VIEW,8608166
1507756061,899849,VIEW,1492925
1507756062,1377915,VIEW,912734
1507756062,145765,VIEW,5292988
1507756062,3890419,VIEW,4640984
1507756062,474034,VIEW,2217019
1507756062,641853,VIEW,8375834
1507756062,987454,VIEW,2945697
1507756063,1560888,VIEW,4460369
1507756063,1735766,VIEW,8089258
1507756063,1899859,VIEW,7283721
1507756063,2534917,VIEW,8508105
1507756063,2571791,VIEW,1614792
1507756063,2924398,VIEW,1112194
1507756063,3122080,VIEW,9283417
1507756063,3906583,VIEW,7896422
1507756063,3954221,VIEW,4845975
1507756063,587074,VIEW,9648001
1507756064,1418588,VIEW,6297865
1507756064,212141,VIEW,3809892
1507756064,225450,VIEW,719118
1507756064,2653447,VIEW,3821242
1507756064,2897991,VIEW,5865805
1507756064,3064870,VIEW,3213068
1507756064,3306921,VIEW,3894396
1507756064,3536159,VIEW,4512408
1507756064,366799,VIEW,1408559
1507756064,3942523,VIEW,4552727
1507756064,720344,VIEW,5809230
1507756065,113033,VIEW,3617058
1507756065,1297995,VIEW,6274880
1507756065,190699,VIEW,6311424
1507756065,2491747,VIEW,8434843
1507756065,2721637,VIEW,430099
1507756065,2990412,VIEW,6128871
1507756065,3100081,VIEW,2934403
1507756065,3244180,VIEW,6267178
1507756065,3245345,VIEW,3347032
1507756065,3529256,VIEW,1920729
1507756065,3807070,VIEW,6840917
1507756065,382259,VIEW,8081836
1507756065,623927,VIEW,2034566
1507756065,734316,VIEW,3345955
1507756066,1455111,VIEW,8150773
1507756066,148830,VIEW,8571677
1507756066,1651871,VIEW,81497
1507756066,2229744,VIEW,1271938
1507756066,234379,VIEW,5027280
1507756066,2759402,VIEW,4130856
1507756066,2929852,VIEW,9302022
1507756066,3075915,VIEW,8794253
1507756066,614436,VIEW,2500346
1507756067,1784707,VIEW,6046232
1507756067,2014277,VIEW,5147793
1507756067,2205008,VIEW,448996
1507756067,2237043,VIEW,3654801
1507756067,2352000,VIEW,4751063
1507756067,2567514,VIEW,6440893
1507756067,268276,VIEW,6547984
1507756067,2859143,VIEW,9184925
1507756067,2970118,VIEW,3836220
1507756067,3755072,VIEW,4101124
1507756067,3835811,VIEW,9809983
1507756067,3882652,VIEW,8520503
1507756067,3934481,VIEW,6823573
1507756067,431173,VIEW,568987
1507756068,1265823,VIEW,9336211
1507756068,1296636,VIEW,3484368
1507756068,1445871,VIEW,1758371
1507756068,1944203,VIEW,3893727
1507756068,2001335,VIEW,6180672
1507756068,2013610,VIEW,4650153
1507756068,2163849,VIEW,3349788
1507756068,2180993,VIEW,6123874
1507756068,2459246,ADD,7514815
1507756068,2604803,VIEW,3086567
1507756068,3144444,VIEW,6001280
1507756068,3386218,ADD,6005167
1507756068,3430194,VIEW,9543897
1507756068,3773843,VIEW,1485048
1507756068,3834506,VIEW,9377652
1507756068,3943504,VIEW,469828
1507756068,854151,VIEW,3271406
1507756069,1390836,VIEW,6719609
1507756069,1436858,VIEW,1476596
1507756069,1574921,VIEW,7599225
1507756069,1802379,VIEW,5564998
1507756069,1806755,VIEW,8817905
1507756069,1998596,VIEW,1376269
1507756069,3248893,VIEW,2426781
1507756069,394705,VIEW,6251860
1507756069,3973706,VIEW,8353399
1507756069,814276,VIEW,2479857
1507756070,1192141,VIEW,4233512
1507756070,1282916,VIEW,9593367
1507756070,1413017,VIEW,1318718
1507756070,151371,VIEW,4792025
1507756070,152658,VIEW,6408116
1507756070,217590,VIEW,5116535
1507756070,2212615,VIEW,6904461
1507756070,2308283,VIEW,1942687
1507756070,2843200,VIEW,5140070
1507756070,2879869,VIEW,7220224
1507756070,3285586,VIEW,2111050
1507756070,36808,VIEW,4916563
1507756070,506843,VIEW,9195990
1507756070,570729,VIEW,1913601
1507756070,771695,VIEW,3710975
1507756071,1050650,VIEW,4827194
1507756071,1784004,VIEW,4929802
1507756071,2011738,VIEW,1963620
1507756071,2880330,VIEW,3769582
1507756071,3199041,VIEW,9875563
1507756071,3579402,VIEW,5623004
1507756071,3835978,VIEW,8542358
1507756071,565007,VIEW,9224891
1507756071,887230,VIEW,8319390
1507756072,1909215,VIEW,797325
1507756072,2322202,VIEW,1075113
1507756072,2599847,ADD,8683330
1507756072,2964147,VIEW,660723
