23.7,-73.87303,40.774127,-73.994382,40.697852,3,67
24.5,-73.885285,40.773023,-73.964073,40.809642,5,68
25.3,-74.000115,40.718083,-73.945087,40.83744,2,69
15.0,-73.963262,40.772027,-73.990538,40.734887,1,70
12.1,-73.956024,40.778758,-73.997546,40.739348,1,71
6.5,-73.955733,40.717669,-73.943411,40.708171,2,72
4.0,-74.0103912354,40.7157478333,-74.0145874023,40.7158241272,1,73
7.5,-73.991832,40.748827,-73.988815,40.742955,6,74
6.9,-73.998843,40.744742,-73.985038,40.763178,1,75
2.5,-73.957653,40.776758,-73.957653,40.776758,1,76
12.0,-73.991627,40.750471,-73.981658,40.75456,1,77
9.7,-73.962512,40.773238,-73.9819,40.752178,1,78
6.5,-73.987823,40.720817,-74.003567,40.71745,1,79
37.0,-73.865797,40.771,-73.776365,40.645187,1,80
10.0,-73.959766,40.814047,-73.952728,40.786551,1,81
7.5,-73.956777,40.778637,-73.968543,40.762155,1,82
6.5,-73.995041,40.725828,-74.008813,40.71226,1,83
5.0,-73.959367,40.78295,-73.94873,40.780245,1,84
4.0,-74.006727,40.744119,-73.99932,40.744035,1,85
57.33,-73.789638,40.64709,-73.97144,40.756662,2,86
7.5,-73.9763641357,40.7808609009,-73.9684829712,40.7675170898,1,87
10.1,-73.946506,40.77259,-73.979919,40.758618,1,88
15.7,-74.006308,40.739737,-73.988662,40.778688,4,89
24.0,-74.007923,40.707922,-73.953425,40.785537,1,90
4.5,-73.969847,40.758252,-73.968,40.752587,1,91
11.7,-73.99153,40.738932,-74.00788,40.711597,2,92
12.5,-73.978986,40.764251,-74.001117,40.729159,2,93
8.0,-73.951742,40.769632,-73.941642,40.787312,1,94
19.3,-73.986477,40.751852,-73.957845,40.689165,5,95
6.5,-73.98919,40.768344,-73.96969,40.765305,1,96
12.9,-73.965238,40.759015,-73.992262,40.746102,6,97
4.9,-73.970343,40.75933,-73.980308,40.753313,1,98
6.1,-73.995548,40.769567,-73.98313,40.761193,1,99
5.7,-73.959151,40.780277,-73.946667,40.772522,1,100
7.0,-73.962232,40.773551,-73.969023,40.785555,2,101
8.9,-73.970924,40.760797,-73.988573,40.731576,1,102
3.7,-73.993824,40.741765,-73.990761,40.75011,1,103
13.3,-73.994461,40.763405,-73.947629,40.782888,1,104
4.5,-73.8773422241,40.7362632751,-73.8664321899,40.731426239,1,105
10.1,-73.963002,40.769067,-73.99369,40.746408,5,106
5.0,-73.9843902588,40.7551307678,-73.9981002808,40.7606506348,2,107
8.0,-73.994097,40.761684,-73.976797,40.751399,1,108
6.5,-73.983822,40.755018,-73.982057,40.772299,1,109
57.0,-73.9449,40.791075,-73.861192,40.767907,6,110
7.5,-73.96945,40.797965,-73.967802,40.752785,2,111
13.3,-73.986542,40.722232,-73.954407,40.776562,1,112
28.27,-73.988802,40.74832,-73.864973,40.770402,1,113
8.0,-74.008762,40.719914,-73.991491,40.729699,1,114
14.9,-74.009199,40.718062,-73.97183,40.758388,1,115
11.0,-73.956269,40.775591,-73.955588,40.764797,1,116
31.5,-73.783655,40.648682,-73.931233,40.680182,1,117
9.7,-73.975288,40.751476,-73.999147,40.722625,2,118
22.0,-73.980851,40.738332,-73.910935,40.6961,1,119
6.1,-73.974802,40.741992,-73.983536,40.749572,2,120
14.0,-73.995237,40.725052,-74.014472,40.703432,1,121
7.0,-73.958895,40.77219,-73.953808,40.787622,1,122
8.0,-73.970243,40.749117,-73.99542,40.743088,1,123
5.5,-73.95577,40.806367,-73.96833,40.792,4,124
5.5,-73.951937,40.803912,-73.944885,40.80876,1,125
10.5,-73.989619,40.723125,-73.954829,40.692681,1,126
8.9,-73.959822,40.768575,-73.974618,40.746292,6,127
6.5,-73.973418,40.75983,-73.98924,40.743786,2,128
15.3,-74.00772,40.7376,-73.94292,40.71613,1,129
5.5,-73.9543914795,40.7660942078,-73.965133667,40.7643127441,5,130
6.5,-73.977732,40.758868,-74.00092,40.750333,1,131
38.83,-73.99085,40.75618,-73.85128,40.7282,5,132
6.0,-73.9656143188,40.762714386,-73.9506378174,40.7809371948,1,133
7.3,-73.97477,40.751133,-73.994423,40.750258,1,134
7.5,-73.975283,40.759327,-73.982313,40.77225,1,135
12.0,-73.973475,40.751999,-73.992968,40.754791,1,136
19.5,-74.0038223267,40.7223472595,-73.9544296265,40.7416915894,1,137
4.1,-73.993407,40.736302,-73.992442,40.730467,5,138
7.5,-73.9729,40.748842,-74.010722,40.72906,1,139
20.5,-73.988932,40.751,-73.983747,40.669325,1,140
10.9,-73.981113,40.763283,-74.001283,40.746375,1,141
9.7,-73.994047,40.740936,-73.970262,40.761091,1,142
20.0,-73.99009,40.746731,-73.984248,40.694063,1,143
4.9,-73.972668,40.743512,-73.966036,40.757953,1,144
32.5,-73.993909,40.756409,-73.864436,40.770029,1,145
8.1,-73.977158,40.758883,-74.00551,40.740361,2,146
19.5,-73.97004,40.758103,-74.010078,40.735558,1,147
13.5,-73.993117,40.702262,-73.998183,40.72441,1,148
9.0,-73.955092,40.769037,-73.958267,40.781757,1,149
17.0,-73.986254,40.739888,-73.983253,40.778515,1,150
6.5,-73.99237,40.737823,-73.988137,40.749395,1,151
9.3,-73.980495,40.765043,-73.988563,40.731535,1,152
8.0,-73.97122,40.76236,-73.98069,40.77413,1,153
10.5,-73.982154,40.749273,-73.94306,40.777629,1,154
49.8,-73.787522,40.641663,-73.989883,40.746935,1,155
10.5,-74.006848,40.719157,-73.985328,40.728422,5,156
7.5,-73.988585,40.727443,-74.000732,40.720505,2,157
20.0,-73.9869766235,40.7331123352,-73.9238052368,40.690410614,1,158
9.7,-73.996635,40.742891,-73.986466,40.7615,1,159
5.7,-73.951932,40.777827,-73.962157,40.76345,1,160
30.5,-73.983775,40.75756,-73.911075,40.768712,1,161
40.33,-73.8636474609,40.7695236206,-73.9775085449,40.7341575623,1,162
19.5,-73.7819290161,40.6446533203,-73.8636550903,40.6649398804,1,163
11.0,-73.995827,40.74422,-73.984837,40.769197,1,164
7.3,-73.992638,40.734077,-73.978437,40.751492,1,165
6.1,-73.979087,40.771655,-73.962618,40.766847,1,166
8.9,-74.007623,40.740827,-73.97817,40.75121,1,167
12.0,-73.976731,40.747739,-73.941539,40.790214,1,168
12.5,-73.99571,40.72797,-73.979677,40.76187,2,169
6.0,-73.981067,40.733187,-73.989057,40.741792,4,170
4.1,-73.985708,40.736263,-73.992062,40.735302,1,171
16.5,-74.00987,40.720215,-73.980487,40.7603,2,172
8.5,-73.9693,40.7578,-73.947132,40.782585,3,173
4.9,-73.9554,40.7734,-73.9494,40.7878,1,174
34.0,-73.969562,40.763215,-73.990788,40.70354,1,175
15.3,-73.993435,40.727887,-74.016033,40.715117,1,176
14.5,-73.997395,40.720793,-73.979522,40.779727,1,177
6.0,-73.94746,40.779304,-73.954393,40.765873,1,178
13.0,-73.98881,40.758077,-73.9981,40.723675,1,179
6.5,-73.97986,40.781171,-73.959701,40.779821,1,180
9.7,-73.994152,40.72807,-73.98614,40.752057,1,181
7.0,-73.953538,40.786992,-73.950742,40.775987,1,182
5.3,-73.964782,40.760608,-73.952419,40.768532,1,183
7.3,-73.987764,40.749653,-73.96404,40.764778,1,184
6.9,-73.971383,40.758513,-73.979023,40.77721,1,185
5.7,-73.990832,40.751192,-73.98212,40.746732,6,186
6.5,-73.980627,40.730085,-73.975325,40.719027,1,187
8.0,-73.969614,40.790073,-73.961747,40.776778,1,188
17.7,-73.973526,40.751976,-73.980878,40.762189,1,189
6.5,-73.989076,40.730681,-74.006118,40.731823,1,190
12.1,-73.949229,40.773325,-73.98907,40.733291,1,191
9.3,-73.972533,40.780949,-73.964142,40.807586,1,192
10.5,-73.9854,40.7314,-74.0095,40.7116,2,193
8.5,-73.984298,40.740452,-74.009982,40.714598,1,194
8.5,-73.987644,40.719803,-73.955931,40.707798,1,195
6.0,-73.980105,40.751098,-73.98368,40.744251,1,196
14.0,-73.94527,40.79926,-73.978087,40.777055,5,197
5.0,-73.987052,40.750787,-73.97757,40.753931,1,198
5.7,-73.972968,40.763054,-73.960336,40.769918,1,199
10.0,-73.986488,40.76663,-74.003988,40.73291,1,200
5.3,-73.993502,40.727257,-74.004304,40.721785,3,201
9.0,-73.9594802856,40.7829399109,-73.9820251465,40.7691459656,1,202
9.0,-74.001702,40.71585,-74.016543,40.708156,1,203
7.0,-73.9919967651,40.7550315857,-73.9736099243,40.7470245361,1,204
19.0,-73.994797,40.750345,-74.01517,40.709347,1,205
13.0,-74.002742,40.739882,-73.967752,40.7599,5,206
7.5,-73.9644012451,40.7581291199,-73.9667510986,40.7624816895,1,207
6.0,-73.997,40.747296,-73.989116,40.758514,2,208
8.0,-73.970615,40.752577,-73.979248,40.762459,1,209
4.5,-73.862957,40.768817,-74.002112,40.740247,2,210
4.5,-74.008153,40.738252,-74.007522,40.748132,2,211
29.3,-73.971012,40.795947,-73.967326,40.676382,1,212
17.5,-73.9916534424,40.7271003723,-73.999168396,40.6938972473,1,213
10.2,-73.957479,40.718068,-73.999966,40.719212,1,214
7.7,-73.956399,40.774114,-73.986027,40.775625,1,215
23.0,-74.004312,40.741857,-73.948312,40.778247,1,216
21.7,-73.862637,40.768983,-73.945287,40.774233,1,217
11.0,-73.997915,40.750793,-73.989827,40.72717,1,218
9.7,-73.989768,40.767922,-73.994741,40.750488,1,219
6.0,-73.988603,40.758707,-73.972771,40.764085,1,220
3.3,-73.922226,40.75504,-73.917424,40.760856,1,221
9.0,-73.946345,40.772991,-73.96706,40.765751,4,222
8.1,-74.00438,40.723165,-74.004845,40.739335,1,223
28.5,-73.98109,40.72115,-73.98785,40.72549,1,224
6.0,-73.975525,40.786982,-73.963482,40.803402,3,225
48.83,-73.99414,40.751014,-73.861952,40.768516,1,226
15.0,-73.9900131226,40.7344703674,-73.9750595093,40.7607192993,6,227
5.7,-73.993144,40.76359,-74.001601,40.74641,1,228
2.5,-73.964851,40.806871,-73.971872,40.753507,1,229
7.0,-73.9888916016,40.7310676575,-73.987159729,40.722328186,1,230
8.9,-73.969382,40.762853,-73.955243,40.782452,3,231
10.0,-73.960415,40.772832,-73.992202,40.762467,2,232
6.5,-73.9888153076,40.7742156982,-73.9857177734,40.764541626,1,233
11.0,-73.9787368774,40.7623939514,-74.0074157715,40.7410392761,1,234
57.33,-73.974923,40.79295,-73.78158,40.64843,5,235
8.0,-73.988282,40.768992,-73.964272,40.764642,1,236
7.7,-73.988401,40.728917,-73.989552,40.720529,4,237
37.33,-73.973472,40.632485,-73.974718,40.741862,1,238
4.0,-73.959975,40.762877,-73.953843,40.76871,6,239
20.1,-73.97894,40.758875,-73.938318,40.704732,1,240
10.1,-73.989639,40.717693,-73.960486,40.758148,1,241
6.0,-74.003855,40.748157,-73.99376,40.751732,1,242
5.3,-74.005099,40.719629,-74.010202,40.719718,3,243
9.7,-73.97984,40.726847,-73.95895,40.764412,1,244
4.5,-73.99422,40.761435,-73.986123,40.764052,1,245
7.7,-74.000372,40.758175,-73.977776,40.752023,1,246
10.0,-74.000725,40.728814,-73.993472,40.736578,1,247
6.5,-73.9578,40.7616,-73.9692,40.7542,2,248
6.0,-73.963055,40.79429,-73.97529,40.787935,1,249
12.5,-73.962942,40.777547,-73.97538,40.757245,1,250
20.0,-73.990912,40.76604,-73.983277,40.722377,1,251
8.1,-73.969862,40.757122,-73.948835,40.76886,1,252
6.5,-73.969445,40.761325,-73.978552,40.756993,1,253
7.3,-73.99515,40.739202,-73.987032,40.760783,1,254
5.3,-73.973893,40.764322,-73.985437,40.759598,2,255
31.7,-73.946505,40.776917,-73.944632,40.654515,5,256
33.3,-73.872782,40.774102,-73.99293,40.762702,1,257
10.5,-73.954963,40.763235,-73.985807,40.753263,5,258
5.3,-73.979475,40.756792,-73.971633,40.751985,2,259
10.0,-73.995634,40.744307,-73.966926,40.759856,2,260
8.0,-73.972077,40.756817,-73.987227,40.736227,1,261
6.5,-73.9768371582,40.7520446777,-73.98046875,40.7603187561,1,262
13.7,-73.982948,40.7352,-73.996383,40.696243,4,263
32.83,-73.976342,40.75603,-73.895827,40.763632,5,264
14.5,-73.955034,40.765699,-73.982093,40.747103,2,265
6.5,-73.975762,40.760597,-73.980545,40.748372,1,266
7.0,-73.980778,40.73807,-74.000747,40.744732,1,267
6.5,-73.955942,40.778878,-73.972217,40.758719,1,268
8.5,-73.968988,40.753938,-73.974672,40.736489,1,269
4.9,-73.981187,40.76403,-73.988942,40.757045,1,270
11.0,-74.002682,40.749903,-73.978742,40.764638,1,271
13.0,-73.983735,40.767203,-73.973352,40.750166,1,272
10.5,-74.007555,40.725897,-73.987099,40.759377,2,273
4.0,-73.993135,40.762854,-73.987248,40.770908,1,274
10.0,-73.95621,40.77183,-73.965923,40.762117,3,275
5.3,-74.007735,40.715478,-74.006552,40.732967,5,276
4.1,-73.971062,40.798433,-73.976464,40.790696,1,277
10.5,-73.995535,40.721633,-73.989619,40.741332,3,278
10.9,-74.000638,40.727408,-73.979025,40.761066,2,279
8.5,-73.9769,40.732525,-73.974175,40.75084,4,280
7.0,-73.991685,40.749533,-74.003731,40.727674,1,281
12.1,-73.97652,40.739554,-73.998728,40.71573,1,282
13.3,-73.999363,40.730965,-73.951495,40.725547,5,283
13.5,-73.9701843262,40.7841148376,-73.9865493774,40.7557754517,1,284
5.0,-73.994177,40.751697,-73.994688,40.759303,1,285
24.5,-73.942142,40.801188,-73.988519,40.737035,1,286
6.1,-73.996041,40.760793,-73.984294,40.765627,1,287
22.9,-73.954482,40.767345,-73.956873,40.774803,1,288
10.5,-73.9822235107,40.7717399597,-73.9662399292,40.8040809631,1,289
8.9,-73.990933,40.745577,-73.975438,40.776833,1,290
9.0,-73.988195,40.737028,-73.972806,40.760483,2,291
5.3,-73.982089,40.772369,-73.97837,40.766536,1,292
3.3,-73.949285,40.713808,-73.949102,40.716895,1,293
16.0,-73.99918,40.724957,-73.971925,40.764725,1,294
14.0,-73.973325,40.743713,-74.000017,40.728419,3,295
5.5,-73.956115,40.779702,-73.945035,40.779292,1,296
14.5,-73.987868,40.769863,-73.939514,40.815748,1,297
7.0,-73.9847564697,40.7588310242,-73.9862594604,40.755405426,1,298
6.5,-73.987418,40.748083,-73.976042,40.755178,5,299
12.0,-73.9837112427,40.7607803345,-73.9858398438,40.7440986633,1,300
8.7,-73.970461,40.751685,-73.978301,40.761438,2,301
14.5,-73.997122,40.722163,-74.002864,40.760486,3,302
11.0,-73.974112,40.68324,-73.984387,40.663617,2,303
7.7,-73.980372,40.765042,-73.957878,40.773457,5,304
17.5,-74.013575,40.713966,-73.989955,40.751662,2,305
5.0,-73.980561,40.760082,-73.971791,40.754896,1,306
7.3,-73.968038,40.763055,-73.951448,40.771844,1,307
18.0,-74.004262,40.722227,-73.965435,40.765827,1,308
7.9,-73.990637,40.757349,-73.981389,40.778496,1,309
4.0,-74.001412,40.730957,-73.99574,40.733562,1,310
6.0,-73.962928772,40.7766723633,-73.978515625,40.7866363525,1,311
4.1,-73.982102,40.769503,-73.982102,40.769503,1,312
16.9,-74.0027,40.7338,-73.9635,40.672,2,313
17.0,-73.99643,40.697845,-73.996125,40.720207,1,314
6.5,-74.00777,40.738767,-73.995037,40.739995,1,315
21.5,-74.014953,40.711392,-73.972362,40.757297,1,316
9.0,-74.012122,40.70391,-73.994867,40.718377,1,317
4.5,-73.987171,40.756289,-73.996211,40.748079,1,318
7.7,-73.991942,40.73489,-73.994698,40.750368,5,319
8.9,-73.955973,40.771966,-73.984937,40.769277,1,320
18.5,-74.0051574707,40.720161438,-73.9578704834,40.7270088196,1,321
8.5,-73.98376,40.76074,-74.00164,40.74846,3,322
6.5,-73.973605,40.759115,-73.982219,40.768289,1,323
10.5,-73.976846,40.775294,-73.99515,40.745181,1,324
11.0,-74.00175,40.735685,-73.976927,40.727252,1,325
5.7,-73.976425,40.744098,-73.964767,40.755777,1,326
14.5,-73.970782,40.75857,-73.996673,40.720409,1,327
5.5,-73.963152,40.793905,-73.956272,40.786307,1,328
7.5,-74.005858,40.740183,-73.992823,40.739137,1,329
15.0,-73.956032,40.771884,-73.991547,40.74903,1,330
6.5,-73.981207,40.767392,-73.981207,40.767392,2,331
3.7,-73.995945,40.76239,-73.995945,40.76239,1,332
7.3,-73.98061,40.769787,-73.974637,40.790598,1,333
7.0,-73.976545,40.788137,-73.95636,40.781815,1,334
9.5,-73.990905,40.749596,-73.974205,40.756526,1,335
9.0,-73.978908,40.753392,-73.981278,40.778662,5,336
7.3,-73.957932,40.65312,-73.982442,40.686413,1,337
15.0,-73.94885,40.773367,-73.97828,40.749892,1,338
10.0,-73.995155,40.744927,-73.984735,40.763285,1,339
12.5,-73.974453,40.756655,-73.976985,40.751587,5,340
24.1,-73.956423,40.767336,-73.871023,40.774162,1,341
7.3,-73.96735,40.756783,-73.983055,40.750468,1,342
35.83,-73.987832,40.745815,-73.86473,40.770315,1,343
20.1,-73.994131,40.751147,-73.93704,40.840769,1,344
9.7,-73.98207,40.740383,-73.947913,40.778677,2,345
5.5,-73.989308,40.74786,-73.980025,40.76085,1,346
4.0,-73.954305,40.774822,-73.954095,40.778707,5,347
4.5,-73.98702,40.756408,-73.985968,40.752308,1,348
10.0,-73.986509,40.745727,-73.998878,40.724017,1,349
8.9,-74.00621,40.734523,-73.977933,40.721133,1,350
9.5,-73.99301,40.715247,-73.980462,40.699795,1,351
5.3,-73.9937,40.727335,-74.008732,40.719148,1,352
7.0,-74.001208,40.74668,-73.987618,40.743853,1,353
8.0,-73.965125,40.79125,-73.980722,40.770032,1,354
7.0,-73.95718,40.766522,-73.958542,40.778552,5,355
12.5,-73.988517,40.750847,-73.983677,40.762807,1,356
15.5,-73.96745,40.792789,-73.959069,40.768008,1,357
5.5,-73.963362,40.765507,-73.950957,40.771752,1,358
19.3,-73.984937,40.779414,-74.016178,40.714923,3,359
5.3,-73.986923,40.767573,-73.977505,40.763757,1,360
56.8,-73.78199,40.644708,-73.988143,40.757527,2,361
6.5,-73.981303,40.773947,-73.99457,40.766017,1,362
42.33,-73.874747,40.774135,-73.979372,40.76187,2,363
4.5,-73.96371,40.76508,-73.9544,40.77343,2,364
15.0,-73.972125,40.760788,-73.971738,40.795108,1,365
9.7,-74.00415,40.738055,-74.000778,40.762735,2,366
25.05,-73.870827,40.773685,-73.980725,40.740075,5,367
8.1,-73.983,40.7719,-74.0053,40.745,1,368
10.0,-73.9992904663,40.7279624939,-73.9832839966,40.7445487976,1,369
6.9,-73.991424,40.731743,-74.013926,40.714952,1,370
11.7,-73.986117,40.734682,-74.013703,40.715025,2,371
9.5,-73.9897155762,40.7565536499,-74.006690979,40.7433700562,2,372
10.0,-73.991505,40.750042,-73.982147,40.77115,2,373
15.7,-73.99952,40.72855,-73.953172,40.786125,1,374
6.1,-73.981577,40.74401,-74.001703,40.735552,1,375
13.7,-73.956775,40.71711,-73.986514,40.70316,1,376
63.9,-73.981755,40.767137,-74.177648,40.690462,1,377
14.0,-73.969567,40.753539,-73.924916,40.768521,1,378
6.1,-73.987298,40.747288,-73.979513,40.76103,2,379
32.83,-73.973703,40.738058,-73.861575,40.76825,1,380
6.5,-73.995007,40.744892,-73.982763,40.743025,6,381
6.1,-73.964937,40.766657,-73.981542,40.765932,1,382
37.33,-73.8731689453,40.774181366,-73.9729309082,40.7561607361,1,383
4.5,-73.960992,40.76083,-73.955862,40.772037,3,384
5.0,-73.985512,40.741325,-73.995287,40.735867,1,385
23.3,-73.996158,40.743579,-73.882069,40.752046,2,386
3.5,-74.007662,40.72605,-74.00686,40.733027,6,387
25.3,-73.952392,40.777165,-73.861176,40.767915,1,388
11.7,-73.993598,40.728945,-73.983363,40.765932,1,389
18.0,-73.992653,40.742839,-73.941852,40.795589,2,390
6.5,-73.956576,40.778481,-73.970069,40.759563,1,391
10.0,-73.9897003174,40.7293777466,-73.9678955078,40.7554092407,1,392
4.5,-73.993636,40.757014,-74.004593,40.75232,1,393
19.5,-73.979417,40.751158,-73.960506,40.816586,1,394
6.5,-73.992934,40.743099,-73.977135,40.764461,1,395
5.3,-73.995471,40.723277,-73.998846,40.73453,1,396
9.3,-73.978737,40.785296,-73.982727,40.75932,2,397
5.5,-73.992887,40.763335,-73.999407,40.754691,1,398
4.0,-73.956272,40.787253,-73.955755,40.779623,2,399
4.5,-73.980132,40.751242,-73.975837,40.758233,1,400
30.9,-73.986042,40.754013,-73.873313,40.77433,4,401
7.3,-73.9723,40.759046,-73.989715,40.774595,1,402
4.9,-73.971978,40.761595,-73.975285,40.751493,2,403
4.5,-73.9629135132,40.7708282471,-73.9582443237,40.7813682556,1,404
17.7,-74.003385,40.743507,-73.947318,40.751527,1,405
6.9,-73.993715,40.727243,-73.987277,40.743803,3,406
12.5,-73.9980392456,40.7359085083,-73.9714660645,40.7558364868,1,407
8.1,-73.986787,40.761418,-73.963608,40.774178,1,408
4.5,-73.979125,40.761973,-73.986773,40.756885,2,409
6.0,-73.991538,40.735107,-73.979372,40.744095,3,410
10.5,-73.994815,40.73989,-73.978407,40.762705,1,411
12.9,-74.005307,40.733193,-73.973987,40.791385,1,412
14.1,-73.972775,40.793185,-73.980792,40.751477,1,413
6.1,-73.997685,40.720856,-74.006064,40.733112,1,414
3.7,-73.990245,40.760792,-73.986788,40.763422,1,415
11.3,-73.974385,40.783325,-73.982934,40.757421,1,416
15.7,-73.957942,40.717595,-73.951102,40.72367,2,417
10.5,-74.005207,40.740112,-73.982188,40.775405,1,418
11.0,-73.971465,40.754925,-73.962053,40.77616,5,419
5.5,-74.006768,40.730115,-74.005492,40.74034,6,420
8.1,-73.999952,40.741263,-73.984122,40.766718,1,421
12.5,-73.990832,40.73477,-73.957917,40.717637,2,422
7.0,-73.95636,40.7717,-73.9448,40.77901,1,423
9.7,-73.973478,40.752322,-73.926075,40.743838,1,424
7.5,-73.995737,40.738815,-73.98786,40.749753,1,425
6.5,-73.978771,40.75618,-73.987611,40.739829,1,426
5.0,-73.904642,40.741326,-73.892268,40.738866,3,427
9.3,-73.964817,40.764927,-73.982552,40.763567,1,428
6.1,-73.974012,40.788787,-73.957765,40.779335,1,429
5.7,-73.974725,40.742013,-73.98734,40.749815,1,430
3.7,-73.96975,40.756993,-73.966247,40.762425,1,431
11.5,-73.942215,40.791062,-73.973587,40.78718,5,432
10.0,-74.009113,40.717296,-73.995728,40.738933,1,433
4.9,-73.983505,40.748057,-73.998076,40.756164,1,434
4.5,-73.945657,40.774375,-73.953925,40.777785,1,435
4.9,-73.988438,40.774282,-73.976587,40.785482,5,436
17.7,-73.958032,40.713984,-73.919513,40.772435,1,437
6.5,-73.980808,40.764185,-73.9912,40.750053,5,438
7.5,-73.996008,40.764155,-73.97222,40.762177,1,439
5.7,-73.972016,40.749536,-73.956271,40.76378,1,440
6.5,-73.9625320435,40.7669296265,-73.9570236206,40.7832107544,1,441
22.5,-73.9550094604,40.7689933777,-74.0128326416,40.7171325684,1,442
3.5,-73.989252,40.736734,-73.99687,40.737478,1,443
12.9,-73.973512,40.79539,-73.974161,40.757075,1,444
12.1,-73.986137,40.740468,-73.967033,40.710692,1,445
4.0,-73.95692,40.774587,-73.951147,40.78184,1,446
8.0,-73.995831,40.732925,-74.001601,40.743392,2,447
4.5,-73.971864,40.760167,-73.974989,40.753766,1,448
8.5,-73.967859,40.762839,-73.988799,40.735709,1,449
10.5,-73.965952,40.758466,-73.982345,40.746597,1,450
7.0,-73.987675,40.755499,-73.985689,40.773244,2,451
13.0,-73.972204,40.793851,-73.938703,40.799649,1,452
3.3,-73.903233,40.768452,-73.907608,40.769805,4,453
5.5,-73.98532,40.738535,-73.979288,40.73272,1,454
22.9,-74.00474,40.740667,-73.952137,40.82386,1,455
7.0,-73.978037,40.737352,-73.971067,40.755235,1,456
